PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ABBREVIATION,PTS,REB,AST,STL,BLK,TOV,FG3_PCT,MIN,GP,AGE,PLUS_MINUS
1630639,A.J. Lawson,A.J.,DAL,136,50,20,10,3,14,0.26,310.9,42,23.0,18
1631260,AJ Green,AJ,MIL,252,64,30,9,4,12,0.408,614.2816666666666,56,24.0,50
1631100,AJ Griffin,AJ,ATL,48,18,5,1,2,8,0.256,170.73,20,20.0,-51
203932,Aaron Gordon,Aaron,DEN,1013,471,259,56,45,105,0.29,2296.81,73,28.0,423
1628988,Aaron Holiday,Aaron,HOU,514,123,140,42,6,53,0.387,1269.2966666666666,78,27.0,85
1630174,Aaron Nesmith,Aaron,IND,877,275,108,65,49,64,0.419,1994.655,72,24.0,161
1630598,Aaron Wiggins,Aaron,OKC,542,186,86,56,19,56,0.492,1227.9383333333333,78,25.0,94
1641745,Adam Flagler,Adam,OKC,3,0,4,0,0,0,0.167,14.016666666666667,2,24.0,0
1641766,Adama Sanogo,Adama,CHI,36,36,0,1,0,5,0.0,65.76166666666667,9,22.0,34
1629678,Admiral Schofield,Admiral,ORL,26,17,7,1,0,5,0.375,84.35833333333333,23,27.0,-13
201143,Al Horford,Al,BOS,562,413,168,38,62,48,0.419,1739.7966666666666,65,37.0,421
202692,Alec Burks,Alec,NYK,689,150,88,28,12,48,0.376,1211.545,66,32.0,-256
1630197,Aleksej Pokusevski,Aleksej,CHA,146,89,35,15,13,19,0.327,405.3833333333333,28,22.0,-74
1627936,Alex Caruso,Alex,CHI,715,273,247,120,70,102,0.408,2040.3433333333332,71,30.0,4
1641788,Alex Fudge,Alex,DAL,15,5,0,3,0,2,0.2,40.21666666666667,6,21.0,-39
203458,Alex Len,Alex,SAC,120,128,50,11,33,27,0.0,444.245,48,30.0,142
1631214,Alondes Williams,Alondes,MIA,5,1,0,0,1,2,0.0,15.595,7,24.0,-20
1630578,Alperen Sengun,Alperen,HOU,1331,589,312,76,46,162,0.297,2045.635,63,21.0,49
1641735,Amari Bailey,Amari,CHA,23,9,7,3,0,4,0.125,64.63333333333334,10,20.0,5
1641708,Amen Thompson,Amen,HOU,592,409,163,78,38,90,0.138,1388.5316666666668,62,21.0,45
1629599,Amir Coffey,Amir,LAC,463,148,76,41,14,33,0.38,1460.5966666666666,70,26.0,-92
203083,Andre Drummond,Andre,CHI,663,708,37,73,48,81,0.0,1351.2516666666668,79,30.0,26
1641748,Andre Jackson Jr.,Andre,MIL,125,113,50,16,6,28,0.37,572.3283333333334,57,22.0,-89
1641847,Andrew Funk,Andrew,CHI,0,0,0,1,1,0,0.0,13.4,5,24.0,4
1629614,Andrew Nembhard,Andrew,IND,626,141,280,63,6,101,0.357,1696.685,68,24.0,65
203952,Andrew Wiggins,Andrew,GSW,939,321,119,42,41,87,0.358,1920.4483333333333,71,29.0,-58
1629014,Anfernee Simons,Anfernee,POR,1039,167,255,23,5,126,0.385,1581.7433333333333,46,24.0,-330
1641710,Anthony Black,Anthony,ORL,316,139,91,35,21,56,0.394,1164.21,69,20.0,-33
203076,Anthony Davis,Anthony,LAL,1876,961,266,91,178,159,0.271,2700.2433333333333,76,31.0,151
1630162,Anthony Edwards,Anthony,MIN,2049,430,405,101,42,241,0.357,2770.383333333333,79,22.0,432
1630264,Anthony Gill,Anthony,WAS,189,94,34,13,11,23,0.244,466.49666666666667,50,31.0,5
1629717,Armoni Brooks,Armoni,BKN,42,18,5,1,1,3,0.344,104.02333333333333,10,25.0,28
1630204,Ashton Hagans,Ashton,POR,80,45,54,11,9,30,0.32,315.57166666666666,19,24.0,-4
1641709,Ausar Thompson,Ausar,DET,556,402,120,68,59,84,0.186,1582.805,63,21.0,-231
1630559,Austin Reaves,Austin,LAL,1300,352,450,66,25,174,0.367,2628.95,82,26.0,-41
1630245,Ayo Dosunmu,Ayo,CHI,924,216,242,68,36,103,0.403,2212.4683333333332,76,24.0,-158
1628389,Bam Adebayo,Bam,MIA,1367,737,278,81,66,162,0.357,2416.4733333333334,71,26.0,50
1641767,Ben Sheppard,Ben,IND,252,89,53,33,2,15,0.314,814.26,57,22.0,69
1627732,Ben Simmons,Ben,BKN,92,119,86,12,9,27,0.0,358.9166666666667,15,27.0,-38
1631097,Bennedict Mathurin,Bennedict,IND,856,234,119,35,14,97,0.374,1538.39,59,21.0,-92
1641731,Bilal Coulibaly,Bilal,WAS,532,256,110,57,48,87,0.346,1715.25,63,19.0,-419
202687,Bismack Biyombo,Bismack,OKC,174,209,53,11,37,42,0.0,791.4616666666667,40,31.0,-65
1631104,Blake Wesley,Blake,SAS,268,94,166,29,9,55,0.218,875.925,61,21.0,-144
1626246,Boban Marjanovic,Boban,HOU,45,32,6,1,2,5,0.0,70.91,14,35.0,-20
1626171,Bobby Portis,Bobby,MIL,1130,607,104,68,34,91,0.407,2008.1666666666667,82,29.0,-5
203992,Bogdan Bogdanovic,Bogdan,ATL,1333,272,247,96,26,112,0.374,2401.4083333333333,79,31.0,127
202711,Bojan Bogdanovic,Bojan,NYK,868,152,97,30,5,101,0.398,1478.0033333333333,57,35.0,-346
1629626,Bol Bol,Bol,PHX,223,137,17,10,25,19,0.423,469.0283333333333,43,24.0,13
1630538,Bones Hyland,Bones,LAC,256,55,93,26,4,44,0.326,540.21,37,23.0,-65
203078,Bradley Beal,Bradley,PHX,964,232,265,52,27,131,0.43,1766.7333333333333,53,30.0,107
1641764,Brandin Podziemski,Brandin,GSW,682,427,273,61,14,88,0.385,1968.2533333333333,74,21.0,264
1630527,Brandon Boston Jr.,Brandon,LAC,167,52,13,11,8,24,0.269,345.1716666666667,32,22.0,-111
1629634,Brandon Clarke,Brandon,MEM,68,32,9,5,6,3,0.167,134.31833333333333,6,27.0,-8
1627742,Brandon Ingram,Brandon,NOP,1332,324,363,50,40,163,0.355,2102.68,64,26.0,175
1641706,Brandon Miller,Brandon,CHA,1279,315,175,66,42,132,0.373,2382.963333333333,74,21.0,-510
1630314,Brandon Williams,Brandon,DAL,54,13,17,1,1,7,0.2,112.87,17,24.0,-57
1630296,Braxton Key,Braxton,DEN,22,18,9,2,1,1,0.4,59.983333333333334,20,27.0,-11
1641729,Brice Sensabaugh,Brice,UTA,241,102,55,13,6,47,0.296,584.3633333333333,32,20.0,-173
201572,Brook Lopez,Brook,MIL,990,409,127,43,189,79,0.366,2411.1516666666666,79,36.0,278
1628971,Bruce Brown,Bruce,TOR,726,284,192,59,17,86,0.323,1865.3666666666666,67,27.0,-231
1628981,Bruno Fernando,Bruno,ATL,282,193,46,25,28,44,0.0,682.3033333333333,45,25.0,-96
1631121,Bryce McGowens,Bryce,CHA,302,102,51,21,10,30,0.333,881.595,59,21.0,-229
1631205,Buddy Boeheim,Buddy,DET,34,10,3,0,1,0,0.32,84.00166666666667,10,24.0,21
1627741,Buddy Hield,Buddy,PHI,1013,269,236,70,42,103,0.386,2159.8883333333333,84,31.0,64
203468,CJ McCollum,CJ,NOP,1322,286,305,62,41,110,0.429,2158.536666666667,66,32.0,195
1630595,Cade Cunningham,Cade,DET,1405,268,464,56,22,212,0.355,2074.225,62,22.0,-350
1631216,Caleb Houstan,Caleb,ORL,253,84,29,15,4,16,0.373,815.335,59,21.0,-30
1628997,Caleb Martin,Caleb,MIA,640,281,143,47,29,77,0.349,1756.5533333333333,64,28.0,66
1629629,Cam Reddish,Cam,LAL,260,99,48,47,14,31,0.336,984.0616666666666,48,24.0,-50
1630560,Cam Thomas,Cam,BKN,1482,214,192,45,16,124,0.364,2074.85,66,22.0,-201
1641715,Cam Whitmore,Cam,HOU,579,180,33,30,17,46,0.359,880.3333333333334,47,19.0,-28
1629661,Cameron Johnson,Cameron,BKN,776,251,138,49,15,57,0.391,1599.0383333333334,58,28.0,-77
1626166,Cameron Payne,Cameron,PHI,578,117,205,42,11,66,0.39,1304.0766666666666,78,29.0,-11
1627747,Caris LeVert,Caris,CLE,952,280,346,76,34,117,0.325,1958.0833333333333,68,29.0,120
1641717,Cason Wallace,Cason,OKC,561,187,120,76,37,45,0.419,1691.9216666666666,82,20.0,127
1626224,Cedi Osman,Cedi,SAS,489,180,119,36,11,47,0.389,1268.7516666666668,72,29.0,-353
1629646,Charles Bassey,Charles,SAS,63,76,21,8,17,15,0.0,205.275,19,23.0,-46
